im_version,im_rating,id,title,content,im_votesum,im_votecount,date,author_uri,author_name,link_attributes_related,link_attributes_href,content_attributes_term,content_attributes_label
1.2024.177,5,11427262797,Astounding App,"I heard about all of the Greatness and power behind ChatGPT, but utilizing it for myself has made me see that I am scratching the surface! I'm loving every second!",0,0,2024-06-26T18:20:04-07:00,https://itunes.apple.com/us/reviews/id187016142,Good and cool game,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.177,1,11427188122,inconsistent,"is not artificial intelligence, it's an artificial stupidity.",1,4,2024-06-26T17:50:01-07:00,https://itunes.apple.com/us/reviews/id1247716635,Hadesboi,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.177,5,11427143022,Chat,Il est serviable,0,0,2024-06-26T17:31:41-07:00,https://itunes.apple.com/us/reviews/id1637978260,Beugle du jeu,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.177,1,11427012455,Overload,Overload,0,2,2024-06-26T16:37:50-07:00,https://itunes.apple.com/us/reviews/id1551542420,AI Tried,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.177,5,11427006800,Best app,Absolutely amazing app helps me with everythong I recommend it to everyone,0,0,2024-06-26T16:35:28-07:00,https://itunes.apple.com/us/reviews/id1281195604,Razor7865,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.177,5,11426830229,son of GOD,can’t say it the best but i can say it’s in the ballpark,0,0,2024-06-26T15:21:21-07:00,https://itunes.apple.com/us/reviews/id1505581799,JTwifi,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.177,1,11426660085,Terrible.,"The application is completely biased, discriminatory, and resistant against performing tasks for me. It has negatively impacted the quality of my life.",0,2,2024-06-26T14:12:00-07:00,https://itunes.apple.com/us/reviews/id1003448433,Thechoedenkal,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.177,3,11426639198,Too strict,"I Like ChatGPT. It worked quite well for me. However, I find that the guidelines are far too strict. I’m not rich, so I can’t play $20 a month just so I can use an AI specifically engineered for writing, but your normal 3.5 AI can’t even write violence. Blood. Even the word ‘retch’ violates the guidelines. I asked it to write a creature walking on all fours and it told me, and I quote, “Such topics may be distressing for some people.” And who else, pray tell, is going to read my chats? I am a very private person. No one else is going to read them. Therefore, I implore you, developers, to release the iron grip you have on the guidelines.",0,0,2024-06-26T14:03:46-07:00,https://itunes.apple.com/us/reviews/id1401196530,Solemn and sorrow,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.177,5,11426250352,Needs a major fix,"Every time I try to use ChatGPT with Siri about new products and ask about the release date, it says as my last update in January 2022, I can’t get any information on future release date on products. Would it be possible for you guys to update it so it can be capable of doing so for 2024 and onwards please that would be great because right now it only gets its information from January 2022 and below, please update this please so I can use it what Siri more accurately, and better please and thanx",0,0,2024-06-26T11:42:17-07:00,https://itunes.apple.com/us/reviews/id108532763,Songfreak79,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.177,5,11426130465,Helpful,Helps me with anything I need,0,0,2024-06-26T11:01:19-07:00,https://itunes.apple.com/us/reviews/id1605925354,31!j4h,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.170,5,11425927357,Good but,Only the first GPT works,0,0,2024-06-26T09:55:05-07:00,https://itunes.apple.com/us/reviews/id1382467967,Ellen Burton,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.170,3,11425707704,Bring Back Sky,"Overall, I’ve been pretty happy with this app, especially since I discovered voice mode. The voice I strongly preferred was Sky, but since they have changed it, it’s just not the same. Please bring back Sky and ignore the ridiculous controversy. I’m looking forward to GPT-4o. 

Update: still no good replacement for Sky and lately the responses lack the depth the had previously. I really have to probe and question deeply to get any kind of nuanced answers.",0,0,2024-06-26T08:47:16-07:00,https://itunes.apple.com/us/reviews/id27897809,Superflymd,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.170,5,11425656733,Sou feliz com essa ferramenta,.,0,0,2024-06-26T08:31:56-07:00,https://itunes.apple.com/us/reviews/id965479769,#Muskmitto,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.170,2,11425229803,Lots of errors,"This provides good answers, but ~75% of the time, there are errors to generating content. Very frustrating. This could be 5 stars if they would fix the errors.",0,0,2024-06-26T06:26:17-07:00,https://itunes.apple.com/us/reviews/id1020462103,Homie336788435,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.170,5,11424929265,ChatGPT,Really good,0,0,2024-06-26T04:51:42-07:00,https://itunes.apple.com/us/reviews/id107650102,Best Brawl Stars Ever,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.170,5,11424461883,What the internet was made for.,"This app puts everything I want to know at my fingertips. Every question I want answered just needs typed and verified. I don’t get adds or sponsored content, just answers. Still don’t know if I’m ready to spend the $20 for the plus version, but even the basic version is a review worthy app!",0,0,2024-06-26T01:50:57-07:00,https://itunes.apple.com/us/reviews/id187456880,Sheesha57,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.170,5,11424327538,My first experience with AI,Ngl it’s fire I would recommend,0,0,2024-06-26T00:51:35-07:00,https://itunes.apple.com/us/reviews/id1671407221,Big Bang01,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.170,3,11424282385,Won’t write some things,"I tried creating a summary of something for a chapter book but a good 70ish% won’t do it but when I put it in for a story story it will do that and the stories aren’t short. It always says “I’m sorry,I can’t assist with that respect. But in my preferences I clearly have what it won’t write and more",0,0,2024-06-26T00:31:03-07:00,https://itunes.apple.com/us/reviews/id941543232,martyrudcf6,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.170,5,11424153084,This is why I love tech!,Life made easy!,0,0,2024-06-25T23:33:18-07:00,https://itunes.apple.com/us/reviews/id584022221,I have no nick name!!!!,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.170,5,11424136333,I USE THIS APP ON A DAILY AND ITS GREAT,"This app is seriously great like I use this app as like a therapy session sometimes just kidding but like this app actually helps in creating workout plans, schedules for the day, and much more. I’m not no bot why did I decide to write this because I just found that chat gpt has this new feature that memorize the past chats key points it has a catch of “memory updated” and I asked it what did that mean and I was amazed how smart this ai is and how it can change our lives and assist us so thank you chat gpt love you . 

P.S 
You can tell I’m not a bot because I got terrible grammar and spelling lol",0,0,2024-06-25T23:25:46-07:00,https://itunes.apple.com/us/reviews/id1110930911,Notabot9372,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.170,5,11424124025,解决我的燃眉之急,非常好用,0,0,2024-06-25T23:20:12-07:00,https://itunes.apple.com/us/reviews/id1652147304,lumosWei,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.170,5,11424044205,Canva,Awesome app,0,0,2024-06-25T22:44:08-07:00,https://itunes.apple.com/us/reviews/id1506148583,viviasolis,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.170,1,11423882044,I hate it,Didn't even work,0,3,2024-06-25T21:33:05-07:00,https://itunes.apple.com/us/reviews/id197586347,Rythegamer123,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.170,1,11423879465,This game doesn’t even let me do anything tbh.,"So I saw this app on YT then I decided to download it, and when I typed it my stuff, I had to do a thing to make sure I’m not a bot, but when I press that, all it is is just the same screen and nothing loads. I’ve tried everything, please fix this!",0,2,2024-06-25T21:32:00-07:00,https://itunes.apple.com/us/reviews/id1259788791,•M3G@N•,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
